timestamp;customer_no;location
2023-01-02 08:31:00;1112;checkout
2023-01-02 11:33:00;1113;entrance
2023-01-02 11:34:00;1113;fruit
2023-01-02 11:35:00;1113;dairy
2023-01-02 11:36:00;1113;checkout
2023-01-02 20:39:00;1114;entrance
2023-01-02 20:40:00;1114;fruit
2023-01-02 20:41:00;1114;spices
2023-01-02 20:42:00;1114;checkout
2023-01-02 20:44:00;1115;entrance
2023-01-02 20:45:00;1115;drinks
2023-01-02 20:46:00;1115;fruit
2023-01-02 20:47:00;1115;checkout
2023-01-02 18:48:00;1116;entrance
2023-01-02 18:49:00;1116;dairy
2023-01-02 18:50:00;1116;checkout
2023-01-02 18:55:00;1117;entrance
2023-01-02 18:56:00;1117;fruit
2023-01-02 18:57:00;1117;checkout
2023-01-02 07:55:00;1118;entrance
2023-01-02 07:56:00;1118;fruit
2023-01-02 07:57:00;1118;checkout
2023-01-02 07:28:00;1119;entrance
2023-01-02 07:29:00;1119;drinks
2023-01-02 07:30:00;1119;fruit
2023-01-02 07:31:00;1119;checkout
2023-01-02 13:03:00;1120;entrance
2023-01-02 13:04:00;1120;spices
2023-01-02 13:05:00;1120;checkout
2023-01-02 09:07:00;1121;entrance
2023-01-02 09:08:00;1121;dairy
2023-01-02 09:09:00;1121;fruit
2023-01-02 09:10:00;1121;dairy
2023-01-02 09:11:00;1121;checkout
2023-01-02 08:59:00;1122;entrance
2023-01-02 09:00:00;1122;spices
2023-01-02 09:01:00;1122;drinks
2023-01-02 09:02:00;1122;spices
2023-01-02 09:03:00;1122;drinks
2023-01-02 09:04:00;1122;checkout
2023-01-02 10:46:00;1123;entrance
2023-01-02 10:47:00;1123;fruit
2023-01-02 10:48:00;1123;checkout
2023-01-02 18:33:00;1124;entrance
2023-01-02 18:34:00;1124;dairy
2023-01-02 18:35:00;1124;fruit
2023-01-02 18:36:00;1124;dairy
2023-01-02 18:37:00;1124;checkout
2023-01-02 19:44:00;1125;entrance
2023-01-02 19:45:00;1125;fruit
2023-01-02 19:46:00;1125;drinks
2023-01-02 19:47:00;1125;checkout
2023-01-02 12:45:00;1126;entrance
2023-01-02 12:46:00;1126;fruit
2023-01-02 12:47:00;1126;checkout
2023-01-02 07:03:00;1127;entrance
2023-01-02 07:04:00;1127;spices
2023-01-02 07:05:00;1127;dairy
2023-01-02 07:06:00;1127;checkout
2023-01-02 17:45:00;1128;entrance
2023-01-02 17:46:00;1128;spices
2023-01-02 17:47:00;1128;dairy
2023-01-02 17:48:00;1128;fruit
2023-01-02 17:49:00;1128;checkout
2023-01-02 08:46:00;1129;entrance
2023-01-02 08:47:00;1129;drinks
2023-01-02 08:48:00;1129;fruit
2023-01-02 08:49:00;1129;checkout
2023-01-02 21:05:00;1130;entrance
2023-01-02 21:06:00;1130;drinks
2023-01-02 21:07:00;1130;fruit
2023-01-02 21:08:00;1130;checkout
2023-01-02 08:45:00;1131;entrance
2023-01-02 08:46:00;1131;drinks
2023-01-02 08:47:00;1131;checkout
2023-01-02 17:27:00;1132;entrance
2023-01-02 17:28:00;1132;dairy
2023-01-02 17:29:00;1132;fruit
2023-01-02 17:30:00;1132;checkout
2023-01-02 16:04:00;1133;entrance
2023-01-02 16:05:00;1133;spices
2023-01-02 16:06:00;1133;drinks
2023-01-02 16:07:00;1133;spices
2023-01-02 16:08:00;1133;drinks
2023-01-02 16:09:00;1133;checkout
2023-01-02 09:37:00;1134;entrance
2023-01-02 09:38:00;1134;spices
2023-01-02 09:39:00;1134;dairy
2023-01-02 09:40:00;1134;drinks
2023-01-02 09:41:00;1134;fruit
2023-01-02 09:42:00;1134;drinks
2023-01-02 09:43:00;1134;fruit
2023-01-02 09:44:00;1134;dairy
2023-01-02 09:45:00;1134;checkout
2023-01-02 20:27:00;1135;entrance
2023-01-02 20:28:00;1135;spices
2023-01-02 20:29:00;1135;dairy
2023-01-02 20:30:00;1135;checkout
2023-01-02 08:39:00;1136;entrance
2023-01-02 08:40:00;1136;fruit
2023-01-02 08:41:00;1136;drinks
2023-01-02 08:42:00;1136;spices
2023-01-02 08:43:00;1136;dairy
2023-01-02 08:44:00;1136;drinks
2023-01-02 08:45:00;1136;checkout
2023-01-02 10:38:00;1137;entrance
2023-01-02 10:39:00;1137;drinks
2023-01-02 10:40:00;1137;fruit
2023-01-02 10:41:00;1137;checkout
2023-01-02 13:33:00;1138;entrance
2023-01-02 13:34:00;1138;spices
2023-01-02 13:35:00;1138;drinks
2023-01-02 13:36:00;1138;checkout
2023-01-02 17:51:00;1139;entrance
2023-01-02 17:52:00;1139;dairy
2023-01-02 17:53:00;1139;drinks
2023-01-02 17:54:00;1139;checkout
2023-01-02 13:10:00;1140;entrance
2023-01-02 13:11:00;1140;dairy
2023-01-02 13:12:00;1140;checkout
2023-01-02 09:20:00;1141;entrance
2023-01-02 09:21:00;1141;fruit
2023-01-02 09:22:00;1141;dairy
2023-01-02 09:23:00;1141;spices
2023-01-02 09:24:00;1141;dairy
2023-01-02 09:25:00;1141;drinks
2023-01-02 09:26:00;1141;spices
2023-01-02 09:27:00;1141;fruit
2023-01-02 09:28:00;1141;drinks
2023-01-02 09:29:00;1141;checkout
2023-01-02 20:46:00;1142;entrance
2023-01-02 20:47:00;1142;spices
2023-01-02 20:48:00;1142;checkout
2023-01-02 07:48:00;1143;entrance
2023-01-02 07:49:00;1143;fruit
2023-01-02 07:50:00;1143;dairy
2023-01-02 07:51:00;1143;checkout
2023-01-02 18:34:00;1144;entrance
2023-01-02 18:35:00;1144;fruit
2023-01-02 18:36:00;1144;checkout
2023-01-02 17:29:00;1145;entrance
2023-01-02 17:30:00;1145;fruit
2023-01-02 17:31:00;1145;spices
2023-01-02 17:32:00;1145;drinks
2023-01-02 17:33:00;1145;checkout
2023-01-02 18:10:00;1146;entrance
2023-01-02 18:11:00;1146;drinks
2023-01-02 18:12:00;1146;checkout
2023-01-02 17:59:00;1147;entrance
2023-01-02 18:00:00;1147;fruit
2023-01-02 18:01:00;1147;dairy
2023-01-02 18:02:00;1147;spices
2023-01-02 18:03:00;1147;dairy
2023-01-02 18:04:00;1147;checkout
2023-01-02 18:58:00;1148;entrance
2023-01-02 18:59:00;1148;fruit
2023-01-02 19:00:00;1148;checkout
2023-01-02 16:32:00;1149;entrance
2023-01-02 16:33:00;1149;fruit
2023-01-02 16:34:00;1149;checkout
2023-01-02 16:59:00;1150;entrance
2023-01-02 17:00:00;1150;spices
2023-01-02 17:01:00;1150;dairy
2023-01-02 17:02:00;1150;checkout
2023-01-02 18:50:00;1151;entrance
2023-01-02 18:51:00;1151;fruit
2023-01-02 18:52:00;1151;checkout
2023-01-02 08:30:00;1152;entrance
2023-01-02 08:31:00;1152;fruit
2023-01-02 08:32:00;1152;drinks
2023-01-02 08:33:00;1152;spices
2023-01-02 08:34:00;1152;drinks
2023-01-02 08:35:00;1152;spices
2023-01-02 08:36:00;1152;dairy
2023-01-02 08:37:00;1152;spices
2023-01-02 08:38:00;1152;dairy
2023-01-02 08:39:00;1152;checkout
2023-01-02 16:28:00;1153;entrance
2023-01-02 16:29:00;1153;fruit
2023-01-02 16:30:00;1153;checkout
2023-01-02 19:22:00;1154;entrance
2023-01-02 19:23:00;1154;drinks
2023-01-02 19:24:00;1154;fruit
2023-01-02 19:25:00;1154;drinks
2023-01-02 19:26:00;1154;spices
2023-01-02 19:27:00;1154;dairy
2023-01-02 19:28:00;1154;checkout
2023-01-02 12:26:00;1155;entrance
2023-01-02 12:27:00;1155;dairy
2023-01-02 12:28:00;1155;drinks
2023-01-02 12:29:00;1155;spices
2023-01-02 12:30:00;1155;checkout
2023-01-02 18:13:00;1156;entrance
2023-01-02 18:14:00;1156;fruit
2023-01-02 18:15:00;1156;checkout
2023-01-02 17:59:00;1157;entrance
2023-01-02 18:00:00;1157;dairy
2023-01-02 18:01:00;1157;fruit
2023-01-02 18:02:00;1157;dairy
2023-01-02 18:03:00;1157;drinks
2023-01-02 18:04:00;1157;fruit
2023-01-02 18:05:00;1157;spices
2023-01-02 18:06:00;1157;checkout
2023-01-02 17:02:00;1158;entrance
2023-01-02 17:03:00;1158;fruit
2023-01-02 17:04:00;1158;dairy
2023-01-02 17:05:00;1158;checkout
2023-01-02 18:12:00;1159;entrance
2023-01-02 18:13:00;1159;fruit
2023-01-02 18:14:00;1159;checkout
2023-01-02 21:42:00;1160;entrance
2023-01-02 21:43:00;1160;drinks
2023-01-02 21:44:00;1160;checkout
2023-01-02 19:22:00;1161;entrance
2023-01-02 19:23:00;1161;fruit
2023-01-02 19:24:00;1161;checkout
2023-01-02 20:19:00;1162;entrance
2023-01-02 20:20:00;1162;drinks
2023-01-02 20:21:00;1162;checkout
2023-01-02 08:20:00;1163;entrance
2023-01-02 08:21:00;1163;fruit
2023-01-02 08:22:00;1163;checkout
2023-01-02 08:09:00;1164;entrance
2023-01-02 08:10:00;1164;dairy
2023-01-02 08:11:00;1164;spices
2023-01-02 08:12:00;1164;drinks
2023-01-02 08:13:00;1164;fruit
2023-01-02 08:14:00;1164;checkout
2023-01-02 08:04:00;1165;entrance
2023-01-02 08:05:00;1165;dairy
2023-01-02 08:06:00;1165;drinks
2023-01-02 08:07:00;1165;fruit
2023-01-02 08:08:00;1165;dairy
2023-01-02 08:09:00;1165;checkout
2023-01-02 20:46:00;1166;entrance
2023-01-02 20:47:00;1166;fruit
2023-01-02 20:48:00;1166;drinks
2023-01-02 20:49:00;1166;checkout
2023-01-02 20:52:00;1167;entrance
2023-01-02 20:53:00;1167;fruit
2023-01-02 20:54:00;1167;checkout
2023-01-02 11:27:00;1168;entrance
2023-01-02 11:28:00;1168;fruit
2023-01-02 11:29:00;1168;checkout
2023-01-02 12:15:00;1169;entrance
2023-01-02 12:16:00;1169;spices
2023-01-02 12:17:00;1169;dairy
2023-01-02 12:18:00;1169;drinks
2023-01-02 12:19:00;1169;spices
2023-01-02 12:20:00;1169;drinks
2023-01-02 12:21:00;1169;spices
2023-01-02 12:22:00;1169;drinks
2023-01-02 12:23:00;1169;spices
2023-01-02 12:24:00;1169;drinks
2023-01-02 12:25:00;1169;spices
2023-01-02 12:26:00;1169;fruit
2023-01-02 12:27:00;1169;spices
2023-01-02 12:28:00;1169;checkout
2023-01-02 16:37:00;1170;entrance
2023-01-02 16:38:00;1170;dairy
2023-01-02 16:39:00;1170;drinks
2023-01-02 16:40:00;1170;spices
2023-01-02 16:41:00;1170;drinks
2023-01-02 16:42:00;1170;checkout
2023-01-02 13:44:00;1171;entrance
2023-01-02 13:45:00;1171;drinks
2023-01-02 13:46:00;1171;checkout
2023-01-02 13:31:00;1172;entrance
2023-01-02 13:32:00;1172;dairy
2023-01-02 13:33:00;1172;checkout
2023-01-02 12:47:00;1173;entrance
2023-01-02 12:48:00;1173;fruit
2023-01-02 12:49:00;1173;checkout
2023-01-02 08:09:00;1174;entrance
2023-01-02 08:10:00;1174;drinks
2023-01-02 08:11:00;1174;checkout
2023-01-02 07:39:00;1175;entrance
2023-01-02 07:40:00;1175;fruit
2023-01-02 07:41:00;1175;spices
2023-01-02 07:42:00;1175;dairy
2023-01-02 07:43:00;1175;checkout
2023-01-02 10:16:00;1176;entrance
2023-01-02 10:17:00;1176;fruit
2023-01-02 10:18:00;1176;checkout
2023-01-02 19:06:00;1177;entrance
2023-01-02 19:07:00;1177;spices
2023-01-02 19:08:00;1177;fruit
2023-01-02 19:09:00;1177;checkout
2023-01-02 18:01:00;1178;entrance
2023-01-02 18:02:00;1178;dairy
2023-01-02 18:03:00;1178;fruit
2023-01-02 18:04:00;1178;checkout
2023-01-02 17:59:00;1179;entrance
2023-01-02 18:00:00;1179;fruit
2023-01-02 18:01:00;1179;dairy
2023-01-02 18:02:00;1179;fruit
2023-01-02 18:03:00;1179;checkout
2023-01-02 16:18:00;1180;entrance
2023-01-02 16:19:00;1180;dairy
2023-01-02 16:20:00;1180;fruit
2023-01-02 16:21:00;1180;checkout
2023-01-02 18:11:00;1181;entrance
2023-01-02 18:12:00;1181;fruit
2023-01-02 18:13:00;1181;checkout
2023-01-02 20:09:00;1182;entrance
2023-01-02 20:10:00;1182;drinks
2023-01-02 20:11:00;1182;checkout
2023-01-02 20:03:00;1183;entrance
2023-01-02 20:04:00;1183;drinks
2023-01-02 20:05:00;1183;dairy
2023-01-02 20:06:00;1183;drinks
2023-01-02 20:07:00;1183;fruit
2023-01-02 20:08:00;1183;checkout
2023-01-02 09:48:00;1184;entrance
2023-01-02 09:49:00;1184;fruit
2023-01-02 09:50:00;1184;dairy
2023-01-02 09:51:00;1184;drinks
2023-01-02 09:52:00;1184;spices
2023-01-02 09:53:00;1184;drinks
2023-01-02 09:54:00;1184;checkout
2023-01-02 17:29:00;1185;entrance
2023-01-02 17:30:00;1185;dairy
2023-01-02 17:31:00;1185;checkout
2023-01-02 08:42:00;1186;entrance
2023-01-02 08:43:00;1186;fruit
2023-01-02 08:44:00;1186;dairy
2023-01-02 08:45:00;1186;drinks
2023-01-02 08:46:00;1186;spices
2023-01-02 08:47:00;1186;drinks
2023-01-02 08:48:00;1186;fruit
2023-01-02 08:49:00;1186;checkout
2023-01-02 11:27:00;1187;entrance
2023-01-02 11:28:00;1187;dairy
2023-01-02 11:29:00;1187;spices
2023-01-02 11:30:00;1187;dairy
2023-01-02 11:31:00;1187;checkout
2023-01-02 10:40:00;1188;entrance
2023-01-02 10:41:00;1188;dairy
2023-01-02 10:42:00;1188;drinks
2023-01-02 10:43:00;1188;checkout
2023-01-02 20:01:00;1189;entrance
2023-01-02 20:02:00;1189;dairy
2023-01-02 20:03:00;1189;checkout
2023-01-02 12:45:00;1190;entrance
2023-01-02 12:46:00;1190;dairy
2023-01-02 12:47:00;1190;checkout
2023-01-02 11:58:00;1191;entrance
2023-01-02 11:59:00;1191;drinks
2023-01-02 12:00:00;1191;checkout
2023-01-02 17:06:00;1192;entrance
2023-01-02 17:07:00;1192;fruit
2023-01-02 17:08:00;1192;spices
2023-01-02 17:09:00;1192;checkout
2023-01-02 07:03:00;1193;entrance
2023-01-02 07:04:00;1193;drinks
2023-01-02 07:05:00;1193;checkout
2023-01-02 15:44:00;1194;entrance
2023-01-02 15:45:00;1194;fruit
2023-01-02 15:46:00;1194;drinks
2023-01-02 15:47:00;1194;checkout
2023-01-02 15:17:00;1195;entrance
2023-01-02 15:18:00;1195;fruit
2023-01-02 15:19:00;1195;checkout
2023-01-02 14:21:00;1196;entrance
2023-01-02 14:22:00;1196;fruit
2023-01-02 14:23:00;1196;checkout
2023-01-02 18:05:00;1197;entrance
2023-01-02 18:06:00;1197;fruit
2023-01-02 18:07:00;1197;checkout
2023-01-02 13:14:00;1198;entrance
2023-01-02 13:15:00;1198;fruit
2023-01-02 13:16:00;1198;checkout
2023-01-02 20:05:00;1199;entrance
2023-01-02 20:06:00;1199;fruit
2023-01-02 20:07:00;1199;dairy
2023-01-02 20:08:00;1199;spices
2023-01-02 20:09:00;1199;checkout
2023-01-02 13:46:00;1200;entrance
2023-01-02 13:47:00;1200;spices
2023-01-02 13:48:00;1200;drinks
2023-01-02 13:49:00;1200;checkout
2023-01-02 10:59:00;1201;entrance
2023-01-02 11:00:00;1201;dairy
2023-01-02 11:01:00;1201;checkout
2023-01-02 17:51:00;1202;entrance
2023-01-02 17:52:00;1202;fruit
2023-01-02 17:53:00;1202;dairy
2023-01-02 17:54:00;1202;drinks
2023-01-02 17:55:00;1202;fruit
2023-01-02 17:56:00;1202;dairy
2023-01-02 17:57:00;1202;drinks
2023-01-02 17:58:00;1202;checkout
2023-01-02 07:28:00;1203;entrance
2023-01-02 07:29:00;1203;fruit
2023-01-02 07:30:00;1203;drinks
2023-01-02 07:31:00;1203;checkout
2023-01-02 15:57:00;1204;entrance
2023-01-02 15:58:00;1204;fruit
2023-01-02 15:59:00;1204;checkout
2023-01-02 18:56:00;1205;entrance
2023-01-02 18:57:00;1205;fruit
2023-01-02 18:58:00;1205;dairy
2023-01-02 18:59:00;1205;spices
2023-01-02 19:00:00;1205;drinks
2023-01-02 19:01:00;1205;spices
2023-01-02 19:02:00;1205;drinks
2023-01-02 19:03:00;1205;checkout
2023-01-02 13:16:00;1206;entrance
2023-01-02 13:17:00;1206;dairy
2023-01-02 13:18:00;1206;checkout
2023-01-02 11:07:00;1207;entrance
2023-01-02 11:08:00;1207;dairy
2023-01-02 11:09:00;1207;checkout
2023-01-02 19:08:00;1208;entrance
2023-01-02 19:09:00;1208;fruit
2023-01-02 19:10:00;1208;checkout
2023-01-02 15:35:00;1209;entrance
2023-01-02 15:36:00;1209;drinks
2023-01-02 15:37:00;1209;fruit
2023-01-02 15:38:00;1209;checkout
2023-01-02 07:11:00;1210;entrance
2023-01-02 07:12:00;1210;spices
2023-01-02 07:13:00;1210;drinks
2023-01-02 07:14:00;1210;checkout
2023-01-02 20:09:00;1211;entrance
2023-01-02 20:10:00;1211;fruit
2023-01-02 20:11:00;1211;dairy
2023-01-02 20:12:00;1211;checkout
2023-01-02 12:59:00;1212;entrance
2023-01-02 13:00:00;1212;dairy
2023-01-02 13:01:00;1212;fruit
2023-01-02 13:02:00;1212;checkout
2023-01-02 18:49:00;1213;entrance
2023-01-02 18:50:00;1213;dairy
2023-01-02 18:51:00;1213;drinks
2023-01-02 18:52:00;1213;spices
2023-01-02 18:53:00;1213;drinks
2023-01-02 18:54:00;1213;checkout
2023-01-02 21:02:00;1214;entrance
2023-01-02 21:03:00;1214;drinks
2023-01-02 21:04:00;1214;fruit
2023-01-02 21:05:00;1214;spices
2023-01-02 21:06:00;1214;checkout
2023-01-02 14:53:00;1215;entrance
2023-01-02 14:54:00;1215;fruit
2023-01-02 14:55:00;1215;drinks
2023-01-02 14:56:00;1215;checkout
2023-01-02 08:22:00;1216;entrance
2023-01-02 08:23:00;1216;spices
2023-01-02 08:24:00;1216;checkout
2023-01-02 09:02:00;1217;entrance
2023-01-02 09:03:00;1217;dairy
2023-01-02 09:04:00;1217;spices
2023-01-02 09:05:00;1217;drinks
2023-01-02 09:06:00;1217;fruit
2023-01-02 09:07:00;1217;checkout
2023-01-02 18:17:00;1218;entrance
2023-01-02 18:18:00;1218;dairy
2023-01-02 18:19:00;1218;checkout
2023-01-02 16:42:00;1219;entrance
2023-01-02 16:43:00;1219;drinks
2023-01-02 16:44:00;1219;checkout
2023-01-02 11:00:00;1220;entrance
2023-01-02 11:01:00;1220;drinks
2023-01-02 11:02:00;1220;spices
2023-01-02 11:03:00;1220;fruit
2023-01-02 11:04:00;1220;checkout
2023-01-02 14:22:00;1221;entrance
2023-01-02 14:23:00;1221;spices
2023-01-02 14:24:00;1221;dairy
2023-01-02 14:25:00;1221;spices
2023-01-02 14:26:00;1221;dairy
2023-01-02 14:27:00;1221;fruit
2023-01-02 14:28:00;1221;checkout
2023-01-02 17:18:00;1222;entrance
2023-01-02 17:19:00;1222;drinks
2023-01-02 17:20:00;1222;checkout
2023-01-02 19:01:00;1223;entrance
2023-01-02 19:02:00;1223;drinks
2023-01-02 19:03:00;1223;checkout
2023-01-02 12:27:00;1224;entrance
2023-01-02 12:28:00;1224;dairy
2023-01-02 12:29:00;1224;drinks
2023-01-02 12:30:00;1224;spices
2023-01-02 12:31:00;1224;drinks
2023-01-02 12:32:00;1224;checkout
2023-01-02 16:42:00;1225;entrance
2023-01-02 16:43:00;1225;fruit
2023-01-02 16:44:00;1225;spices
2023-01-02 16:45:00;1225;drinks
2023-01-02 16:46:00;1225;fruit
2023-01-02 16:47:00;1225;spices
2023-01-02 16:48:00;1225;drinks
2023-01-02 16:49:00;1225;checkout
2023-01-02 16:56:00;1226;entrance
2023-01-02 16:57:00;1226;spices
2023-01-02 16:58:00;1226;checkout
2023-01-02 07:41:00;1227;entrance
2023-01-02 07:42:00;1227;dairy
2023-01-02 07:43:00;1227;checkout
2023-01-02 15:54:00;1228;entrance
2023-01-02 15:55:00;1228;dairy
2023-01-02 15:56:00;1228;drinks
2023-01-02 15:57:00;1228;spices
2023-01-02 15:58:00;1228;checkout
2023-01-02 09:36:00;1229;entrance
2023-01-02 09:37:00;1229;dairy
2023-01-02 09:38:00;1229;drinks
2023-01-02 09:39:00;1229;checkout
2023-01-02 16:47:00;1230;entrance
2023-01-02 16:48:00;1230;spices
2023-01-02 16:49:00;1230;drinks
2023-01-02 16:50:00;1230;checkout
2023-01-02 21:02:00;1231;entrance
2023-01-02 21:03:00;1231;spices
2023-01-02 21:04:00;1231;dairy
2023-01-02 21:05:00;1231;checkout
2023-01-02 19:35:00;1232;entrance
2023-01-02 19:36:00;1232;dairy
2023-01-02 19:37:00;1232;spices
2023-01-02 19:38:00;1232;dairy
2023-01-02 19:39:00;1232;spices
2023-01-02 19:40:00;1232;checkout
2023-01-02 07:46:00;1233;entrance
2023-01-02 07:47:00;1233;fruit
2023-01-02 07:48:00;1233;dairy
2023-01-02 07:49:00;1233;checkout
2023-01-02 09:42:00;1234;entrance
2023-01-02 09:43:00;1234;fruit
2023-01-02 09:44:00;1234;dairy
2023-01-02 09:45:00;1234;checkout
2023-01-02 18:41:00;1235;entrance
2023-01-02 18:42:00;1235;spices
2023-01-02 18:43:00;1235;dairy
2023-01-02 18:44:00;1235;drinks
2023-01-02 18:45:00;1235;checkout
2023-01-02 18:13:00;1236;entrance
2023-01-02 18:14:00;1236;fruit
2023-01-02 18:15:00;1236;dairy
2023-01-02 18:16:00;1236;spices
2023-01-02 18:17:00;1236;checkout
2023-01-02 09:58:00;1237;entrance
2023-01-02 09:59:00;1237;fruit
2023-01-02 10:00:00;1237;dairy
2023-01-02 10:01:00;1237;spices
2023-01-02 10:02:00;1237;drinks
2023-01-02 10:03:00;1237;checkout
2023-01-02 20:03:00;1238;entrance
2023-01-02 20:04:00;1238;fruit
2023-01-02 20:05:00;1238;dairy
2023-01-02 20:06:00;1238;spices
2023-01-02 20:07:00;1238;checkout
2023-01-02 15:12:00;1239;entrance
2023-01-02 15:13:00;1239;fruit
2023-01-02 15:14:00;1239;spices
2023-01-02 15:15:00;1239;drinks
2023-01-02 15:16:00;1239;checkout
2023-01-02 18:01:00;1240;entrance
2023-01-02 18:02:00;1240;dairy
2023-01-02 18:03:00;1240;checkout
2023-01-02 20:11:00;1241;entrance
2023-01-02 20:12:00;1241;dairy
2023-01-02 20:13:00;1241;drinks
2023-01-02 20:14:00;1241;checkout
2023-01-02 20:51:00;1242;entrance
2023-01-02 20:52:00;1242;drinks
2023-01-02 20:53:00;1242;dairy
2023-01-02 20:54:00;1242;drinks
2023-01-02 20:55:00;1242;spices
2023-01-02 20:56:00;1242;drinks
2023-01-02 20:57:00;1242;fruit
2023-01-02 20:58:00;1242;checkout
2023-01-02 09:33:00;1243;entrance
2023-01-02 09:34:00;1243;fruit
2023-01-02 09:35:00;1243;dairy
2023-01-02 09:36:00;1243;drinks
2023-01-02 09:37:00;1243;spices
2023-01-02 09:38:00;1243;drinks
2023-01-02 09:39:00;1243;fruit
2023-01-02 09:40:00;1243;checkout
2023-01-02 13:10:00;1244;entrance
2023-01-02 13:11:00;1244;drinks
2023-01-02 13:12:00;1244;spices
2023-01-02 13:13:00;1244;dairy
2023-01-02 13:14:00;1244;fruit
2023-01-02 13:15:00;1244;checkout
2023-01-02 13:35:00;1245;entrance
2023-01-02 13:36:00;1245;spices
2023-01-02 13:37:00;1245;drinks
2023-01-02 13:38:00;1245;fruit
2023-01-02 13:39:00;1245;checkout
2023-01-02 15:11:00;1246;entrance
2023-01-02 15:12:00;1246;fruit
2023-01-02 15:13:00;1246;checkout
2023-01-02 19:33:00;1247;entrance
2023-01-02 19:34:00;1247;dairy
2023-01-02 19:35:00;1247;spices
2023-01-02 19:36:00;1247;checkout
2023-01-02 19:16:00;1248;entrance
2023-01-02 19:17:00;1248;spices
2023-01-02 19:18:00;1248;fruit
2023-01-02 19:19:00;1248;drinks
2023-01-02 19:20:00;1248;dairy
2023-01-02 19:21:00;1248;checkout
2023-01-02 14:15:00;1249;entrance
2023-01-02 14:16:00;1249;spices
2023-01-02 14:17:00;1249;checkout
2023-01-02 18:30:00;1250;entrance
2023-01-02 18:31:00;1250;drinks
2023-01-02 18:32:00;1250;checkout
2023-01-02 20:45:00;1251;entrance
2023-01-02 20:46:00;1251;dairy
2023-01-02 20:47:00;1251;spices
2023-01-02 20:48:00;1251;fruit
2023-01-02 20:49:00;1251;checkout
2023-01-02 18:36:00;1252;entrance
2023-01-02 18:37:00;1252;dairy
2023-01-02 18:38:00;1252;spices
2023-01-02 18:39:00;1252;drinks
2023-01-02 18:40:00;1252;fruit
2023-01-02 18:41:00;1252;drinks
2023-01-02 18:42:00;1252;checkout
2023-01-02 08:30:00;1253;entrance
2023-01-02 08:31:00;1253;fruit
2023-01-02 08:32:00;1253;checkout
2023-01-02 15:40:00;1254;entrance
2023-01-02 15:41:00;1254;dairy
2023-01-02 15:42:00;1254;checkout
2023-01-02 18:53:00;1255;entrance
2023-01-02 18:54:00;1255;spices
2023-01-02 18:55:00;1255;drinks
2023-01-02 18:56:00;1255;checkout
2023-01-02 14:40:00;1256;entrance
2023-01-02 14:41:00;1256;dairy
2023-01-02 14:42:00;1256;drinks
2023-01-02 14:43:00;1256;fruit
2023-01-02 14:44:00;1256;dairy
2023-01-02 14:45:00;1256;fruit
2023-01-02 14:46:00;1256;checkout
2023-01-02 18:50:00;1257;entrance
2023-01-02 18:51:00;1257;spices
2023-01-02 18:52:00;1257;dairy
2023-01-02 18:53:00;1257;spices
2023-01-02 18:54:00;1257;dairy
2023-01-02 18:55:00;1257;spices
2023-01-02 18:56:00;1257;dairy
2023-01-02 18:57:00;1257;spices
2023-01-02 18:58:00;1257;checkout
2023-01-02 08:21:00;1258;entrance
2023-01-02 08:22:00;1258;fruit
2023-01-02 08:23:00;1258;spices
2023-01-02 08:24:00;1258;fruit
2023-01-02 08:25:00;1258;dairy
2023-01-02 08:26:00;1258;checkout
2023-01-02 12:45:00;1259;entrance
2023-01-02 12:46:00;1259;fruit
2023-01-02 12:47:00;1259;checkout
2023-01-02 20:20:00;1260;entrance
2023-01-02 20:21:00;1260;fruit
2023-01-02 20:22:00;1260;spices
2023-01-02 20:23:00;1260;fruit
2023-01-02 20:24:00;1260;checkout
2023-01-02 18:33:00;1261;entrance
2023-01-02 18:34:00;1261;dairy
2023-01-02 18:35:00;1261;drinks
2023-01-02 18:36:00;1261;checkout
2023-01-02 07:25:00;1262;entrance
2023-01-02 07:26:00;1262;drinks
2023-01-02 07:27:00;1262;dairy
2023-01-02 07:28:00;1262;checkout
2023-01-02 14:20:00;1263;entrance
2023-01-02 14:21:00;1263;fruit
2023-01-02 14:22:00;1263;drinks
2023-01-02 14:23:00;1263;checkout
2023-01-02 13:49:00;1264;entrance
2023-01-02 13:50:00;1264;dairy
2023-01-02 13:51:00;1264;checkout
2023-01-02 09:36:00;1265;entrance
2023-01-02 09:37:00;1265;fruit
2023-01-02 09:38:00;1265;dairy
2023-01-02 09:39:00;1265;spices
2023-01-02 09:40:00;1265;checkout
2023-01-02 19:33:00;1266;entrance
2023-01-02 19:34:00;1266;fruit
2023-01-02 19:35:00;1266;checkout
2023-01-02 10:38:00;1267;entrance
2023-01-02 10:39:00;1267;dairy
2023-01-02 10:40:00;1267;spices
2023-01-02 10:41:00;1267;checkout
2023-01-02 12:15:00;1268;entrance
2023-01-02 12:16:00;1268;dairy
2023-01-02 12:17:00;1268;checkout
2023-01-02 18:30:00;1269;entrance
2023-01-02 18:31:00;1269;spices
2023-01-02 18:32:00;1269;drinks
2023-01-02 18:33:00;1269;checkout
2023-01-02 08:33:00;1270;entrance
2023-01-02 08:34:00;1270;spices
2023-01-02 08:35:00;1270;drinks
2023-01-02 08:36:00;1270;checkout
2023-01-02 12:24:00;1271;entrance
2023-01-02 12:25:00;1271;fruit
2023-01-02 12:26:00;1271;dairy
